Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,DNA Repair,0.25277588448455374,0.9642596831791401,0.510840108401084,0.7248042095226015,1.0,48/147,28.07%,XPC;DDB2;POLH;AK1;MPG;POLD4;PDE6G;ADA;NME3;VPS37B;GSDME;RRM2B;REV3L;NT5C;SAC3D1;GPX4;SURF1;GUK1;ADCY6;APRT;TARBP2;ELL;VPS28;POLR3GL;IMPDH2;STX3;CANT1;POLR1D;POLL;POLR2G;EIF1B;TAF12;DGUOK;EDF1;ZNRD1;COX17;DAD1;HCLS1;USP11;CDA;TSG101;NFX1;ADRM1;POLR2E;LIG1;PCNA;TK2;POLR2A
prerank,UV Response Dn,-0.21946468929869556,-0.9604416468878016,0.5890909090909091,1.0,0.999,21/122,17.09%,BMPR1A;IRS1;LPAR1;DDAH1;PRKAR2B;NEK7;AGGF1;MYC;SCN8A;ID1;MMP16;F3;RASA2;SLC7A1;GCNT1;CDKN1B;RUNX1;MT1E;CITED2;TGFBR3;DYRK1A
prerank,Estrogen Response Late,0.2520485359468599,0.9595657790635341,0.5508474576271186,0.7095215079748671,1.0,29/144,14.63%,LARGE1;KRT19;MYOF;EGR3;WFS1;CPE;IGFBP4;MAPK13;LLGL2;CCNA1;AREG;TOB1;DHRS2;PLXNB1;ZFP36;SGK1;DUSP2;CCND1;S100A9;GALE;FOS;DLG5;CD44;CD9;TPSAB1;BATF;PTPN6;ID2;UNC13B
prerank,Adipogenesis,0.2362234119657793,0.9275273818087948,0.6058588548601864,0.7696081816003346,1.0,37/177,20.92%,ME1;GADD45A;COL15A1;PHLDB1;CMBL;APOE;ALDOA;ABCA1;REEP6;TOB1;SQOR;ENPP2;NDUFB7;DRAM2;NABP1;PEMT;GBE1;PLIN2;ESRRA;UBC;BCL6;RETSAT;DGAT1;ACADS;VEGFB;GPX4;POR;ECH1;ADCY6;TKT;SOWAHC;PIM3;TANK;ETFB;UCP2;IDH3G;PFKL
prerank,Estrogen Response Early,0.23796122140896223,0.9095860034436236,0.6529492455418381,0.7904338849254473,1.0,26/147,14.43%,KRT19;MYOF;EGR3;WFS1;DHRS3;CALB2;IGFBP4;BHLHE40;NAV2;AREG;KDM4B;TOB1;DHRS2;NADSYN1;CELSR1;KRT8;CCND1;KRT18;RARA;WWC1;FOS;CD44;UNC119;ADCY9;AQP3;TSKU
prerank,Androgen Response,-0.21699437688765613,-0.8977507075650706,0.7165605095541401,1.0,1.0,43/90,33.90%,TPD52;NKX3-1;HERC3;SPCS3;SLC26A2;ELK4;SCD;IDI1;APPBP2;UAP1;TNFAIP8;GPD1L;FKBP5;GNAI3;TSC22D1;SRP19;HMGCS1;CDK6;LMAN1;STK39;ITGAV;SELENOP;MAP7;ELOVL5;NGLY1;RAB4A;PIAS1;VAPA;ACSL3;SLC38A2;RPS6KA3;PA2G4;HOMER2;CENPN;SMS;SORD;XRCC5;UBE2I;HMGCR;CAMKK2;GSR;B4GALT1;INSIG1
prerank,TGF-beta Signaling,-0.24610839472564525,-0.8939607916317643,0.6551724137931034,1.0,1.0,3/51,2.38%,CDH1;BMPR1A;LTBP2
prerank,heme Metabolism,-0.1932983442108561,-0.8759623897363922,0.7894736842105263,0.9953786070731178,1.0,62/182,29.42%,ALAS2;EPB42;ADD2;HBB;GCLM;DAAM1;SLC7A11;KLF1;DCUN1D1;NEK7;TRIM58;XK;SLC6A9;TCEA1;NUDT4;GLRX5;CPOX;RHAG;MBOAT2;ISCA1;KLF3;LAMP2;BNIP3L;GCLC;HBBP1;ALAD;HMBS;FN3K;SLC25A37;CDC27;KAT2B;MINPP1;ASNS;E2F2;TENT5C;EPB41;MFHAS1;TAL1;CLCN3;ABCG2;ERMAP;BACH1;FOXO3;PRDX2;FECH;DCAF10;OSBP2;SLC30A1;BMP2K;ANK1;FOXJ2;ARL2BP;MOSPD1;EIF2AK1;PICALM;GYPE;KEL;ICAM4;NNT;RCL1;TMEM9B;IGSF3
prerank,Fatty Acid Metabolism,0.22474850364662324,0.8518044027308183,0.7569352708058125,0.9058425496829954,1.0,8/136,6.75%,IL4I1;ME1;MIF;ALDOA;CEL;VNN1;REEP6;LGALS1
prerank,Reactive Oxygen Species Pathway,0.25747452918958197,0.8245869971625273,0.7448494453248812,0.9356223569581873,1.0,13/47,22.70%,JUNB;FTL;PDLIM1;LSP1;MSRA;CDKN2D;GPX4;SBNO2;IPCEF1;FES;ATOX1;G6PD;ABCC1
prerank,Spermatogenesis,-0.21013941732915958,-0.8206048157030481,0.8401253918495298,1.0,1.0,32/77,28.41%,NEFH;SLC12A2;NPHP1;ARL4A;CDK1;RAD17;CLGN;YBX2;GMCL1;OAZ3;DBF4;PRKAR2A;EZH2;PIAS2;RFC4;ZC3H14;TSN;TOPBP1;TTK;SIRT1;CDKN3;MAP7;NCAPH;JAM3;IL12RB2;PSMG1;PEBP1;PHF7;MLLT10;IDE;COIL;DMC1
prerank,Bile Acid Metabolism,0.22396175643747973,0.7950758653182675,0.8236173393124065,0.9627732920137606,1.0,11/80,14.47%,FDXR;AQP9;ABCA1;PEX16;PIPOX;OPTN;PEX11G;CROT;SLC22A18;RETSAT;LCK
prerank,mTORC1 Signaling,0.19981898882038407,0.7919932988068427,0.9193954659949622,0.9382816881750724,1.0,13/196,8.34%,FDXR;CDKN1A;ME1;BTG2;DDIT4;ALDOA;SYTL2;BHLHE40;CCNG1;IFI30;DDIT3;PPP1R15A;CFP
prerank,Wnt-beta Catenin Signaling,-0.23841337098654114,-0.7866947892418094,0.7841530054644809,0.9917432077336611,1.0,5/34,8.63%,NOTCH4;SKP2;MYC;FRAT1;LEF1
prerank,Unfolded Protein Response,0.18835839211268443,0.6901762261876722,0.9674220963172805,1.0,1.0,6/111,7.41%,CCL2;ATF3;DDIT4;WFS1;WIPI1;ZBTB17
prerank,PI3K/AKT/mTOR  Signaling,0.18682031090376433,0.672780822125919,0.9694868238557559,1.0,1.0,17/91,23.85%,CDKN1A;DDIT3;RPS6KA1;LCK;SQSTM1;NFKBIB;MKNK1;CXCR4;MKNK2;SLA;GRK2;TRAF2;PAK4;PRKAG1;PIN1;DUSP3;TRIB3
prerank,Oxidative Phosphorylation,-0.12477255480048574,-0.5679300613467111,1.0,0.996890142474868,1.0,15/197,9.82%,NDUFC2;COX11;DLAT;CYCS;CYB5A;NDUFB6;ACADSB;NDUFV2;IDH3A;SDHD;FXN;ISCA1;LDHB;ATP1B1;PDP1
prerank,Pperoxisome,0.14122824648694215,0.5059996752188152,1.0,0.9987490404571688,1.0,11/89,16.57%,DHRS3;ALB;CEL;CRABP2;FIS1;MVP;RETSAT;ABCB9;ACOT8;TSPO;ECH1
