,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
AL096855.2,29.163760941164924,1.1814867280382122,0.8188844882418259,1.4428002300726275,0.14907675434761627,0.8371770131473367,True
RPL7P7,9.126244794004679,0.7642002365685109,1.2359923173974803,0.6182888241389879,0.5363849675066004,,True
AL357552.2,51.04570777823197,0.17170080767887377,0.5517452953182623,0.31119578025551065,0.7556517907579394,0.9890077957387483,True
ENO1,73063.12514634622,-0.23375635710995812,0.1736150951949686,-1.3464057191999999,0.17817170749921363,0.8768528096725398,True
ENO1-AS1,27.319894447373294,0.2860036893114273,0.6659251947821349,0.42948320855317196,0.6675716111022476,0.9775799726219052,True
SLC2A5,658.2712990684679,-0.38065378095083807,0.22019572473929072,-1.728706501461497,0.08386163716738368,0.7419379323765521,True
GPR157,53.20173257951333,-0.35613479995552977,0.7880643022590592,-0.45191083891839334,0.6513332157193292,0.9761041557439136,True
MIR34AHG,644.9988171982017,2.787538433712601,0.4708167881361489,5.920643664275013,3.20684016753326e-09,5.6879724051537434e-06,True
LNCTAM34A,55.25243981515089,2.0998400874967045,0.7567848690743846,2.7746856118635095,0.005525509367875052,0.28861640466276905,True
H6PD,1310.5567366022947,0.3549866732486079,0.27025027248350825,1.313547882806559,0.1889983971745789,0.8855812580906322,True
SPSB1,36.980698179670966,-0.2805160333481052,0.7809401046731325,-0.3592030063118823,0.7194432277966331,0.9838515029423359,True
LINC02606,18.24266937424778,1.113683733949564,1.684919414590778,0.6609715125278249,0.5086305828641846,0.9646932866213356,True
SLC25A33,297.8680193553005,-0.11104563590340347,0.3130465218707535,-0.35472566582052784,0.722795121195053,0.9846546721634928,True
AL954705.1,29.357331578589008,1.150773427853984,0.9224540854559693,1.2475129613471834,0.21220947071823737,0.8960727909680978,True
TMEM201,795.2650640367397,-0.34821876246025035,0.517328528597149,-0.6731095294599794,0.5008776117922122,0.9633446433079417,True
PIK3CD,2671.4570461049557,-0.10494156425446716,0.3320783380525905,-0.31601448281714717,0.7519915153249669,0.9880746151298946,True
PIK3CD-AS1,78.54357325129295,0.9558125873419965,0.5026808761081786,1.9014301772170512,0.0572456899792726,0.688034971124595,True
PIK3CD-AS2,60.35217049193807,0.13653788294500518,0.5322378098652538,0.2565354817230523,0.7975373863932025,0.9900233799854135,True
CLSTN1,2000.3734340980034,-0.03322006194437027,0.3680433309456438,-0.09026127945048007,0.9280795890330952,0.998545223100693,True
CTNNBIP1,656.0221998157695,-0.4469532206792286,0.48654482347266387,-0.9186270187588179,0.3582906947156834,0.9380334226275312,True
AL357140.4,28.205442332188888,-0.19638136902707468,0.7816671149477127,-0.25123401672105783,0.8016331862221819,0.9900233799854135,True
LZIC,874.0870210856147,-0.31481480846278775,0.21048248677302395,-1.4956817229277213,0.13473661537903633,0.8213491063696723,True
AL357140.2,12.83658203527836,0.816664118324635,1.2009331020168248,0.6800246549563372,0.4964888498693728,,True
NMNAT1,314.75400106528866,0.30925205891154695,0.3934304304265661,0.7860400085886821,0.43184404842460256,0.9541486396480348,True
RBP7,23.34658859227507,-1.3717502630129723,1.1860029200090552,-1.1566162611155284,0.2474291756133381,0.9101016635460529,True
UBE4B,1793.9881405984377,-0.12949799320228617,0.20849957961389132,-0.621094744853185,0.5345372867327636,0.9670838569503654,True
PGAM1P11,10.304535837558225,1.8719091699949804,1.3371394707793913,1.399935616965882,0.16153259915351692,,True
KIF1B,899.3529634205839,0.12751913439072324,0.24837250130787913,0.5134188918629614,0.6076583333298775,0.9739962336235394,True
RNU6-37P,8.682838770315708,1.1852318020443138,1.1803660512355887,1.0041222388627933,0.31531969737574705,,True
AL139424.3,31.260488400003997,1.5941487986655358,0.7832674956095743,2.0352546321673888,0.04182525851923514,0.6284331914939106,True
AL139424.2,19.677064683179495,-0.661625371490542,0.824157790240194,-0.8027896833902606,0.4220963060736729,0.9528824544799893,True
PGD,9976.07631491176,-0.0455426007842627,0.29001846890092203,-0.15703345016906922,0.8752184857119455,0.9974296740749312,True
CENPS,102.44337419616791,0.2697453682715842,0.3877328865263511,0.6956989660799685,0.4866173731715453,0.9598309905821308,True
CORT,16.376915499258043,0.7062670665727969,1.1751930852534171,0.600979596829825,0.547853575897093,0.9677510535647527,True
DFFA,2523.894470491823,-0.05365371762869033,0.1996584309306061,-0.2687275332106481,0.7881393624475719,0.9900233799854135,True
PEX14,162.4372729669908,-0.699093736868315,0.5649233077415491,-1.2375020242360906,0.21590076329988694,0.8972426988402283,True
AL139423.2,32.896362265745616,-0.4528665208284399,0.9945540104506806,-0.45534633219489423,0.6488600986451292,0.9760386164993711,True
CASZ1,69.61408415281517,0.407109476106869,0.49486915440943907,0.8226608437389886,0.41070088816397643,0.9486393610319638,True
AL139423.1,4.815116162460224,-0.7729972346036909,2.178395768763429,-0.3548470143432589,0.7227042049469932,,True
C1orf127,47.95729180819474,0.09903743808673898,1.0902709660459433,0.0908374534139118,0.9276217495382761,0.998545223100693,True
TARDBP,3472.0738788246035,-0.17966953281311873,0.2384401765463317,-0.7535203815712946,0.45113726834616297,0.9566413189392098,True
MASP2,90.83302003122613,-0.3520536699317309,0.5371643244266546,-0.6553928731352316,0.5122148388712627,0.9646932866213356,True
AL109811.2,417.0324503925283,0.26748643046599135,0.46438770121676576,0.5759980933283474,0.5646164703528493,0.9682693942487305,True
SRM,2744.333737788898,0.3845348160983407,0.1799692638467097,2.1366693838669666,0.03262489186512842,0.5814386530062617,True
EXOSC10,3876.259038956384,0.1851917180671384,0.17754539373150535,1.0430668696885275,0.2969173235012027,0.9271741334049647,True
