,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
TIPIN,650.2167896359628,-0.5104118138806497,0.19988130222078074,-2.553574587566323,0.010662343914613867,0.6144566525127725,True
MAP2K1,457.9253933488822,-0.1465746776544198,0.37925166843764935,-0.3864839362691356,0.6991382972065676,0.9999041993939802,True
RPL35AP32,25.10243442957238,0.9184494595956878,0.9182341319922798,1.000234501850787,0.31719703600368254,0.9999041993939802,True
AC116913.1,51.090151863300136,-0.3790864905319632,0.6488016771455035,-0.5842871618331951,0.5590271281127879,0.9999041993939802,True
SNAPC5,859.4953014766484,0.11489709226510807,0.34186978829337866,0.33608436954513243,0.7368072448769294,0.9999041993939802,True
MIR4512,8.750476480410185,-1.2404683171918582,1.2020666452702635,-1.0319463750805271,0.3020972393582809,,True
RPL4,59518.06231007775,-0.004806322511147983,0.29416996952769353,-0.016338589961663336,0.9869642713071375,0.9999041993939802,True
ZWILCH,1042.4443391313628,-0.2885856018272364,0.296551646991542,-0.973137747690429,0.3304848454409711,0.9999041993939802,True
LCTL,24.437414896579412,-0.08145936405635718,1.045529020087451,-0.07791210238195367,0.9378979723680719,0.9999041993939802,True
SMAD6,24.64052983781602,-0.6864963228547905,1.464514867555421,-0.4687533995477255,0.639245912801642,0.9999041993939802,True
AC013564.1,5.823062937780748,0.5692885316427679,2.3378605551061713,0.2435083351739575,0.807611628876368,,True
SMAD3,429.6030840137669,-0.3447820845334062,0.34897999153453385,-0.9879709235401473,0.32316688855363496,0.9999041993939802,True
AAGAB,1785.1241302272422,-0.3139331711519179,0.2840018484666905,-1.105391295327213,0.26899007394098207,0.9999041993939802,True
IQCH,63.6619313821884,1.1544917876706267,0.9140747719221596,1.2630167937387735,0.20658314445177683,0.9999041993939802,True
IQCH-AS1,154.7044236517837,-0.47808881667037145,0.4299799508854888,-1.1118863000142416,0.26618703986264414,0.9999041993939802,True
C15orf61,505.6071535635162,0.028910776138845365,0.3154985182970156,0.091635220015925,0.9269878676363771,0.9999041993939802,True
AC016355.1,63.515407592639754,-0.8329192731082805,0.6347273462133961,-1.312247342228504,0.18943669292604637,0.9999041993939802,True
MAP2K5,929.7937970487575,-0.14475433183060776,0.2851917126712703,-0.5075685070746099,0.6117559812011462,0.9999041993939802,True
HNRNPA1P5,9.169724116401298,1.1374341631404963,1.7686628993401643,0.6431039875178245,0.520156627283794,,True
PIAS1,2738.8192212580398,0.09056982878246309,0.2360349778612666,0.3837135902615966,0.70119073872918,0.9999041993939802,True
AC107871.1,217.97640615995257,0.10639071267824067,0.3696966619835062,0.2877783967738049,0.7735163750231182,0.9999041993939802,True
CLN6,1194.7201438952825,-0.0314546712159685,0.2943694540255102,-0.10685439941483404,0.9149044899846621,0.9999041993939802,True
FEM1B,1235.6966779626523,-0.22865177475314355,0.2831105147407946,-0.8076414080292585,0.41929704213840235,0.9999041993939802,True
ITGA11,33.006245328470904,2.009237711771335,0.8345245476356862,2.4076436306921827,0.016055845150893103,0.7438673058408775,True
ANP32A,4557.2657879667195,0.013662862102308843,0.24377107021897365,0.05604792270894091,0.9553036303327732,0.9999041993939802,True
SPESP1,22.97976572138553,0.840281683361935,1.2019454638202827,0.6991013391665628,0.48448870168908853,0.9999041993939802,True
NOX5,35.18368998829183,1.7551610814260692,1.2549306911343805,1.3986119662429415,0.1619293760077416,0.9999041993939802,True
GLCE,606.8934584452932,-0.17674697310924242,0.29592026506684677,-0.5972790443037629,0.5503210930653921,0.9999041993939802,True
PAQR5,278.68655211426346,0.3049533212727832,0.30255543133660784,1.0079254565868547,0.31349024963287453,0.9999041993939802,True
AC027237.3,10.522249113068874,1.5281059696388661,1.5215262815159432,1.0043243999153055,0.31522227644530476,,True
KIF23,1528.5803856385633,-0.011804527849578037,0.26539015701826374,-0.04447990077026733,0.9645218729800794,0.9999041993939802,True
RPLP1,47685.2451747783,0.1241178424734381,0.41987248861507626,0.29560841883885564,0.7675291435363739,0.9999041993939802,True
TLE3,2078.792444458959,0.11283195236822842,0.19005438783265396,0.5936824382480389,0.5527245312313691,0.9999041993939802,True
UACA,194.13994067335318,-0.5080873131421489,0.4915887209021748,-1.0335617794682017,0.30134107499697127,0.9999041993939802,True
LRRC49,65.07891273616822,-0.006090011907327511,0.6452044311390106,-0.009438887294336337,0.9924689693833648,0.9999041993939802,True
THAP10,26.74315474824737,-0.3058931925363686,1.0592751741236879,-0.2887759479395205,0.7727528390904147,0.9999041993939802,True
HMGB1P6,120.6172333596617,0.12876928211268157,0.5037808639959684,0.25560574312269246,0.7982552833224639,0.9999041993939802,True
AC064799.1,11.502320417742336,-1.0955861184503959,0.8875206276108846,-1.2344345408619994,0.21704102469952347,0.9999041993939802,True
NR2E3,14.689858844097131,-0.6799502398524945,1.2987223132905523,-0.5235532129495144,0.6005893305828904,0.9999041993939802,True
MYO9A,1288.023073628579,-0.05912513356196634,0.22356440197344926,-0.26446577827264334,0.7914210312973617,0.9999041993939802,True
SENP8,51.49738588065682,0.5951559688673352,0.7179242305934009,0.828995517222491,0.4071069438482017,0.9999041993939802,True
GRAMD2A,12.90842137389438,-2.046409735549089,1.649630118419564,-1.240526414193784,0.21478075047293865,0.9999041993939802,True
PKM,26722.190121680032,0.06616952831753802,0.23060484723346483,0.2869390175937969,0.7741590143563348,0.9999041993939802,True
PARP6,1321.059245132051,0.00494329731879834,0.3084161823306073,0.016028008911346175,0.9872120466828593,0.9999041993939802,True
AC009690.2,55.603199576246396,0.6447316932605721,0.5337021223280409,1.2080365924876098,0.22703318738445066,0.9999041993939802,True
HEXA,2435.0648536131575,0.18214115467980374,0.18657016311234578,0.9762608963906247,0.32893519259646387,0.9999041993939802,True
HEXA-AS1,14.05542903771558,0.42059374457264753,1.2587527958874474,0.33413530118606016,0.7382774628926334,0.9999041993939802,True
TMEM202-AS1,19.022508490177145,-0.37275112187074805,1.0920624016524874,-0.34132767624515636,0.732856914965861,0.9999041993939802,True
AC079322.1,15.805992892121148,2.3073089626572787,1.3166525107606715,1.7524053945898557,0.07970412449966068,0.9999041993939802,True
ARIH1,1594.5000435309476,-0.13813371950543657,0.23550049496649123,-0.5865538394095149,0.5575033923443267,0.9999041993939802,True
BBS4,1033.9497463170355,0.21770864394785083,0.24920462551394326,0.8736139768628404,0.38232851199769124,0.9999041993939802,True
