,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
AC011476.3,75.97675179659667,0.2571004033084274,0.259522110421798,0.9906685903970393,0.32184743309188324,0.9999058266833402,True
GP6,14.172439985475126,-0.9413896783239628,0.5721773269755871,-1.64527609526221,0.09991288719384539,0.9999058266833402,True
RDH13,101.96079792798261,0.18317046242221363,0.21268213634849759,0.8612404669570998,0.38910561662691834,0.9999058266833402,True
EPS8L1,44.82384736926399,-0.11312495458076971,0.2873951662509004,-0.39362163273828304,0.6938604073940278,0.9999058266833402,True
PPP1R12C,955.2400845340599,0.013787544946834039,0.16513253808364342,0.08349381113400153,0.9334588982109392,0.9999058266833402,True
AC010327.8,42.40648821387914,0.08505664074422215,0.3306006984679944,0.25727907151550233,0.7969633473118424,0.9999058266833402,True
TNNT1,62.01401870093542,0.04492340253325303,0.25860171046367236,0.17371657152887912,0.8620882133467579,0.9999058266833402,True
DNAAF3,18.739560269830765,-0.46010282437221484,0.4609015887563384,-0.998266952417589,0.3181499281687563,0.9999058266833402,True
TMEM86B,103.99572540591892,0.03604811982970333,0.2134139417272675,0.16891173808959045,0.8658660662061042,0.9999058266833402,True
AC010327.6,162.66777718650144,0.0028109609157984765,0.1999126153506717,0.014060948134101992,0.9887813562482682,0.9999058266833402,True
PPP6R1,2430.3675784500224,0.10446402799336725,0.12967916115844358,0.8055575549700837,0.420498007660149,0.9999058266833402,True
HSPBP1,365.88616620352695,0.05028537914890044,0.17525703953601718,0.2869235910981268,0.7741708265267346,0.9999058266833402,True
BRSK1,67.1168628532355,0.08950166751698195,0.23069933275463023,0.3879580684014164,0.6980470645337102,0.9999058266833402,True
TMEM150B,20.98325110208133,0.6723368317976902,0.39283038269808646,1.7115194277485943,0.08698526790532524,0.9999058266833402,True
KMT5C,172.8729549524101,-0.09202307261895933,0.17195165472057913,-0.5351682876707207,0.5925334929637944,0.9999058266833402,True
COX6B2,8.57542323312977,0.5802673214874088,0.6819921102150458,0.8508416927351826,0.39485729793924573,0.9999058266833402,True
RPL28,16887.81980516682,0.0806169499205927,0.151523259201599,0.5320433994449214,0.5946959374167491,0.9999058266833402,True
UBE2S,537.572971991593,0.07654696738189584,0.11268892130775714,0.6792767779970452,0.49696250740321923,0.9999058266833402,True
ISOC2,477.2867841126369,-0.004306551170963601,0.14358083330785473,-0.029993914032591197,0.9760719068869876,0.9999058266833402,True
ZNF628,38.776563686831174,-0.1271529755132491,0.34066524684139804,-0.373249037558701,0.7089631022105478,0.9999058266833402,True
NAT14,198.09983698785163,0.05367236007788251,0.15154471521955706,0.35416847100291365,0.7232126306601769,0.9999058266833402,True
SSC5D,13.415155743347146,0.22050515548978067,0.4952035013871133,0.44528189900136866,0.6561160472105335,0.9999058266833402,True
ZNF579,96.35818395432352,0.10766137922140405,0.19330158670018394,0.5569606595541804,0.5775543082692277,0.9999058266833402,True
FIZ1,296.96742042600874,0.05668885392556807,0.1271883633527736,0.4457078653361873,0.6558082823310427,0.9999058266833402,True
ZNF524,76.22375815737523,0.22962814875421358,0.2995065989487055,0.7666881115816098,0.4432669736733733,0.9999058266833402,True
ZNF865,162.5010009043478,-0.0968629702597014,0.1921767726281926,-0.5040305804651205,0.6142398877000632,0.9999058266833402,True
ZNF784,176.70412104410204,0.13939865515853073,0.16991269021731492,0.8204134428113794,0.4119804546596225,0.9999058266833402,True
ZNF580,405.17252574369627,0.053291269466299605,0.16393904401652118,0.3250675870778477,0.7451299196739904,0.9999058266833402,True
ZNF581,422.4794206947611,-0.057860967515321646,0.12541533020583542,-0.4613548233725374,0.6445440578556727,0.9999058266833402,True
CCDC106,153.44269168362564,0.08829421410473169,0.1820060767611905,0.48511684706320113,0.6275934622019632,0.9999058266833402,True
U2AF2,4470.627143878053,0.05488967705204052,0.10627139535954012,0.5165047176273196,0.6055019448593415,0.9999058266833402,True
AC008735.1,21.087320956444373,0.806607878469963,0.41946699530764414,1.9229352666432866,0.05448818003765312,0.9999058266833402,True
EPN1,623.7393523837604,0.07378561866401331,0.11558159955696631,0.638385512459073,0.5232227593374171,0.9999058266833402,True
ZNF787,335.568701150419,0.014338843847056327,0.15617900356228798,0.09181031713611648,0.9268487467967281,0.9999058266833402,True
ZNF444,587.9808919645317,0.04440500411465007,0.13342338777311444,0.33281274636917835,0.7392756360170467,0.9999058266833402,True
AC024580.1,23.518671315175848,0.3695429994948123,0.38524851820179024,0.9592327602445144,0.33744150022303454,0.9999058266833402,True
